Canal,Nome vídeo,Data
Meteoro Brasil," BOLSONARISTAS PROMETEM MANIFESTAÇÃO ""GIGANTE""",2021-03-14T19:54:03.964Z
Meteoro Brasil, QUEM PREVIU A INTERNET,2021-03-14T19:45:48.105Z
Meteoro Brasil, A MORTE DE TEORI ZAVASCKI,2021-03-14T19:28:18.732Z
Curso em Vídeo, Curso Python #21 - Funções (Parte 2),2021-03-14T19:22:49.018Z
SLACKJEFF," EOF, o que é isso?",2021-03-14T18:18:35.721Z
Abel Separovich, 4.5 pass - Tutorial de Python em Português,2021-03-14T18:06:56.445Z
Curso em Vídeo, Exercício Python #086 - Matriz em Python,2021-03-14T18:03:55.879Z
Leonardo Sales Duarte," Python - Matriz - Array (Soma, Produto, Inversa, Transposta)",2021-03-14T18:03:12.113Z
Programação Dinâmica, Transposição e Igualdade de Matrizes | Matemática com Python #6,2021-03-14T18:01:38.720Z
Curso em Vídeo, Mundo 02 - Curso de Python - Dicas e Regras,2021-03-14T17:51:39.420Z
CCSL do IME/USP, 25 - Matrizes,2021-03-14T17:39:18.894Z
Curso em Vídeo, Exercício Python #087 - Mais sobre Matriz em Python,2021-03-14T17:27:59.740Z
Programação Dinâmica, Soma e Subtração de Matrizes | Matemática com Python #5,2021-03-14T16:50:32.665Z
Programação Dinâmica, Soma e Subtração de Matrizes | Matemática com Python #5,2021-03-13T23:37:58.821Z
Curso em Vídeo, Curso Python #17 - Listas (Parte 2),2021-03-13T18:13:39.793Z
Curso em Vídeo, Exercício Python #001 - Deixando tudo pronto,2021-03-13T18:07:09.375Z
Curso em Vídeo, Mundo 02 - Curso de Python - Dicas e Regras,2021-03-13T18:06:45.953Z
Curso em Vídeo, Curso Python #17 - Listas (Parte 1),2021-03-13T18:06:20.726Z
Curso em Vídeo, Exercício Python #086 - Matriz em Python,2021-03-13T17:59:05.261Z
Bóson Treinamentos, NumPy - Criar e preencher arrays com valores específicos e aleatórios em Python,2021-03-13T17:16:05.900Z
Curso em Vídeo, Curso Python #20 - Funções (Parte 1),2021-03-13T16:11:34.451Z
DevFuria, O mínimo para o Dev Júnior entrar no mercado ?,2021-03-13T15:48:10.125Z
Curso em Vídeo, Exercício Python #100 - Funções para sortear e somar,2021-03-13T15:06:24.110Z
Brincando de código, URI 1101 - Sequência de Números e Soma - Python,2021-03-13T14:09:43.335Z
UOL, Cachorro ferido entra sozinho em clínica veterinária e é atendido no Ceará,2021-03-13T13:25:04.434Z
William Abreu, Estrutura de Repetição - Somatório simples,2021-03-13T13:21:41.161Z
Curso em Vídeo, Curso Python #014 - Estrutura de repetição while,2021-03-13T13:01:56.766Z
Daniel Caesar, Daniel Caesar - Get You ft. Kali Uchis [Official Video],2021-03-13T12:49:11.968Z
Bóson Treinamentos, 24 - Python - Loop FOR - Estruturas de Repetição - Função RANGE(),2021-03-13T10:50:09.024Z
Curso em Vídeo, Curso Python #013 - Estrutura de repetição for,2021-03-13T10:18:54.005Z
Curso em Vídeo, Estamos voltando...,2021-03-12T19:37:59.077Z
Procópio na Rede," Python: Aula 28 - Qual o menor, o maior, a soma e a média dos elementos de uma lista?",2021-03-12T15:25:37.349Z
Curso em Vídeo, Exercício Python #100 - Funções para sortear e somar,2021-03-12T15:05:15.026Z
Curso em Vídeo, Curso Python #17 - Listas (Parte 1),2021-03-12T11:48:52.580Z
Curso em Vídeo, Exercício Python #098 - Função de Contador,2021-03-12T01:02:01.501Z
Curso em Vídeo, Curso Python #17 - Listas (Parte 1),2021-03-12T00:18:55.872Z
Curso em Vídeo, Curso Python #17 - Listas (Parte 2),2021-03-11T23:16:41.490Z
Anibal Azevedo, Módulo 7 - Aula 10 - Soma dos elementos de uma lista,2021-03-11T23:10:00.128Z
Curso em Vídeo, Exercício Python #100 - Funções para sortear e somar,2021-03-11T22:36:01.028Z
Curso em Vídeo, Exercício Python #064 - Tratando vários valores v1.0,2021-03-11T20:54:07.421Z
Meteoro Brasil, LULA DE NOVO: RESUMO DA COLETIVA,2021-03-11T20:17:31.435Z
Meteoro Brasil, QUEM MATOU O ORKUT,2021-03-11T20:16:59.059Z
Meteoro Brasil, LULA COMEMORA BÊBADO E OUTRAS FAKE NEWS,2021-03-11T20:00:51.866Z
Curso em Vídeo, Criando o primeiro Repositório - Curso de Git e GitHub,2021-03-09T20:54:35.581Z
Curso em Vídeo, O que é GitHub? Pra que ele serve? - Curso de Git e GitHub,2021-03-09T20:32:47.970Z
Curso em Vídeo, O que é Git? O que é versionamento? - Curso de Git e GitHub,2021-03-09T19:36:13.220Z
Curso em Vídeo, Curso Python #20 - Funções (Parte 1),2021-03-09T14:18:54.570Z
Curso em Vídeo, Exercício Python #080 - Lista ordenada sem repetições,2021-03-09T04:56:02.313Z
William Duarte," Debate entre 509-E e ex militar, Conte Lopes",2021-03-09T03:15:22.458Z
Curso em Vídeo, Curso Python #20 - Funções (Parte 1),2021-03-08T23:21:38.300Z
Curso em Vídeo, Exercício Python #050 - Soma dos pares,2021-03-07T18:22:55.860Z
Curso em Vídeo, Curso Python #013 - Estrutura de repetição for,2021-03-07T17:30:39.979Z
MK MUSIC, Marquinhos Menezes - Debaixo de Tuas Asas (Clipe Oficial MK Music),2021-03-07T04:33:07.472Z
Melhores Trailers de Filmes," O GUARDIÃO DOS MUNDOS Trailer Brasileiro LEGENDADO (2020) Ficção Científica, Ação",2021-03-07T04:32:49.015Z
GabrielaRochaVEVO, Gabriela Rocha - Pra Onde Iremos? (Ao Vivo) ft. Felippe Valadão,2021-03-07T04:28:36.362Z
GabrielaRochaVEVO, Gabriela Rocha - Creio Que Tu és a Cura (Healer) (Ao Vivo),2021-03-07T04:23:58.164Z
GabrielaRochaVEVO, Gabriela Rocha - Atos 2,2021-03-07T04:22:41.861Z
LeoGoncalvesVEVO, Leonardo Gonçalves - Princípio e Fim (Vídeo Ao Vivo) ft. Daniela Araújo,2021-03-07T04:16:54.105Z
GabrielaRochaVEVO, Gabriela Rocha - Nossa Canção (Ao Vivo) ft. Leonardo Gonçalves,2021-03-07T04:11:49.507Z
Deive Leonardo, Faça o que Deus mandar | Deive Leonardo,2021-03-07T04:09:21.395Z
Sarah Beatriz, Sarah Beatriz - É Tudo Sobre Você (Cover Morada),2021-03-07T03:56:32.383Z
Sarah Beatriz, Sarah Beatriz - De Nada Tenho Falta (COVER),2021-03-07T03:53:18.096Z
Sarah Beatriz, Sarah Beatriz - Simplesmente Sobrenatural (COVER),2021-03-07T03:47:05.991Z
Melhores Trailers de Filmes, MARVEL'S AVENGERS Trailer Brasileiro DUBLADO (2020) Jogo Vídeo HD,2021-03-07T03:40:39.140Z
Curso em Vídeo, Curso Python #013 - Estrutura de repetição for,2021-03-06T21:44:14.744Z
Curso em Vídeo, O que é Git? O que é versionamento? - Curso de Git e GitHub,2021-03-06T18:02:35.301Z
Curso em Vídeo, Curso Python #16 - Tuplas,2021-03-06T15:00:22.699Z
Curso em Vídeo, Curso Python #15 - Interrompendo repetições while,2021-03-06T13:19:36.784Z
Curso em Vídeo, Curso Python #15 - Interrompendo repetições while,2021-03-06T01:35:31.280Z
Curso em Vídeo, Curso Python #014 - Estrutura de repetição while,2021-03-06T01:08:52.824Z
Curso em Vídeo, Curso Python #013 - Estrutura de repetição for,2021-03-06T00:15:51.304Z
Curso em Vídeo, Curso Python #012 - Condições Aninhadas,2021-03-06T00:12:55.788Z
Curso em Vídeo, Mundo 02 - Curso de Python - Dicas e Regras,2021-03-06T00:06:16.804Z
Curso em Vídeo, Curso Python #06 - Tipos Primitivos e Saída de Dados,2021-03-05T22:56:54.006Z
Curso em Vídeo, Curso Python #02 - Para que serve o Python?,2021-03-05T22:56:32.561Z
Alexandre Pimentel, Game de RPG em Python,2021-03-03T22:20:33.636Z
Sarah Beatriz, Todavia Me Alegrarei - Sarah Beatriz (Cover),2021-03-03T22:03:18.840Z
Flow Podcast e PodPah - Cortes," PREDELLA, IGÃO E MÍTICO FALANDO SOBRE MC KEVIN!",2021-03-03T15:14:31.030Z
Flow Podcast e PodPah - Cortes, O QUE PREDELLA ACHA DE SPINARDI X DFIDELIZ?,2021-03-03T14:57:24.109Z
Cortes Podpah [OFICIAL], FLOW NEGOU O COSTA GOLD,2021-03-03T14:53:14.509Z
Cortes Podpah [OFICIAL], ANTIGA TRETA COM LUCCAS CARLOS,2021-03-03T14:47:45.060Z
Alexandre Pimentel, Game de RPG em Python,2021-03-02T20:50:57.252Z
Canal PeeWee, CIDADE DE DEUS e a Violência que ASSUSTOU os GRINGOS | FILMES TOP #03,2021-03-02T00:27:35.943Z
Canal PeeWee, 7 Efeitos Especiais RIDÍCULOS em GRANDES FILMES,2021-03-02T00:03:34.289Z
Pipocando, 8 FILMES QUE O MUNDO REALMENTE ACABA!,2021-03-01T23:43:55.791Z
Holandês Voador, 8 FILMES PÓS-APOCALÍPTICOS QUE TODO MUNDO PRECISA ASSISTIR!,2021-03-01T23:40:39.496Z
Meus 2 Centavos, EX MACHINA (2015) - Crítica,2021-03-01T23:23:23.937Z
Meus 2 Centavos, TRANSCENDENCE - A REVOLUÇÃO (2014) - Crítica,2021-03-01T23:16:47.389Z
Melhores Filmes, O MELHOR FILME DE COMÉDIA PARA RIR MUITO,2021-03-01T23:08:16.593Z
RPG Planet, Como começar a escrever uma aventura?,2021-03-01T21:33:31.780Z
Universo Discreto, Live de Python - Programando Jogos Simples,2021-03-01T21:21:18.402Z
Código de Estagiário, Criando um Jogo em Python (OOP),2021-03-01T21:11:04.225Z
Melhores Trailers de Filmes," BOB ESPONJA 2 Trailer Brasileiro DUBLADO (Keanu Reeves, 2020) NOVO",2021-03-01T16:37:19.087Z
Melhores Trailers de Filmes, MARVEL'S AVENGERS Trailer Brasileiro DUBLADO (2020) Jogo Vídeo HD,2021-03-01T16:30:56.058Z
Prof.Juliano Ramos, Aprendendo Markdown em minutos,2021-03-01T13:28:13.094Z
Python para Zumbis, TWP150 Repetições imprimindo 1 até 3,2021-03-01T13:20:15.320Z
Vale a pena?, COMO COMER POR 1 REAL NO IFOOD EM 2020 - Vale a pena?,2021-02-26T00:25:35.723Z
Canal do Drama, Como Comer no Ifood 100% Gratis em 2021 (COM PROVA) - Ifood de Graça 2021,2021-02-26T00:24:03.677Z
Lucas e Orelha (Oficial), MASHUPÃO! Lucas e Orelha X Morfasi Sax X Kayky X Stefan Baby X Rapha Lucas X Jall X Raphinha X Mih,2021-02-26T00:20:23.059Z
Photoshop para Iniciantes - Alisson Pawilak, Curso especial sobre criação de Flyer e Banner no Photoshop,2021-02-25T23:36:54.623Z
Clube do Design, Como usar Pranchetas de Desenho (Artboards) no Photoshop,2021-02-25T23:24:05.099Z
INFO 4D, Tutorial Photoshop -  Como criar uma moldura/borda em uma imagem,2021-02-25T23:23:00.389Z
Raphael, Aula 7 - Photoshop para iniciantes | Degradê (Gradiente),2021-02-25T22:46:20.645Z
Chief of Design, O que é Design Gráfico? [AULÃO COMPLETO],2021-02-25T21:28:12.822Z
Rotinas Contábeis, MEI FAZ PERDER BENEFICIO? | BOLSA FAMÍLIA | SEGURO DESEMPREGO,2021-02-24T14:29:00.266Z
Duda Beat, #LIVEDUDABEAT #FiqueEmCasa e Cante #Comigo,2021-02-24T14:25:56.703Z
Anitta, Anitta & J Balvin - Downtown [Official Music Video],2021-02-16T00:19:06.800Z
Anitta, Anitta feat. Maluma - Sim Ou Não (Official Music Video),2021-02-16T00:15:01.199Z
Anitta, Anitta - Na Batida (Official Music Video),2021-02-16T00:08:25.661Z
Anitta, Anitta - Meiga e Abusada (Official Music Video),2021-02-16T00:02:57.081Z
2N, ANITTA - MENINA MÁ  (VIDEO OFICIAL),2021-02-15T23:53:04.046Z
Anitta, Anitta - Ritmo Perfeito (Official Music Video),2021-02-15T23:48:43.550Z
Lexa, Lexa :: Posso Ser (Clipe Oficial),2021-02-15T23:45:27.586Z
Anitta, Anitta - Deixa Ele Sofrer (Official Music Video),2021-02-15T23:40:32.859Z
Canal KondZilla," MC Mirella - Eu Não Perdi, Eu Me Livrei (KondZilla)",2021-02-15T23:08:16.215Z
Canal KondZilla, Delano - Se Arrependeu (kondzilla.com),2021-02-15T23:06:51.851Z
GR6 EXPLODE, MC Magal e MC Rita - Decepções (GR6 Explode) DJ Yuri Martins,2021-02-15T22:53:56.815Z
Canal KondZilla, MC Menor MR - Casal Rolê (kondzilla.com),2021-02-15T22:49:15.707Z
Canal KondZilla, Dani Russo - Tô Legal (kondzilla.com),2021-02-15T22:39:37.359Z
Canal KondZilla, Dani Russo - Jeito Malicioso (KondZilla),2021-02-15T22:35:42.945Z
Canal KondZilla, Dani Russo - Forma Agradável (kondzilla.com),2021-02-15T22:30:50.142Z
Canal KondZilla, Junior Lord e Kevinho - Amsterdã  (kondzilla.com),2021-02-15T22:26:05.415Z
GR6 EXPLODE, Petra e Gaab - Meter o Louco - Fudeu (GR6 Filmes),2021-02-15T22:25:15.265Z
GR6 EXPLODE, Gaab e MC Livinho - Sem Pressa (GR6 Filmes),2021-02-15T22:08:51.174Z
GR6 EXPLODE, Gaab - U part. Rodriguinho e Thomaz (GR6 Filmes),2021-02-15T22:01:45.009Z
GR6 EXPLODE, Gaab - Preservê (GR6 Filmes),2021-02-15T21:58:29.892Z
Canal KondZilla, Junior Lord - Melanina (KondZilla),2021-02-15T21:54:21.314Z
Medellin Records," WC no BEAT - Meu Mundo FT. Mc Cabelinho, PK, Mc Hariel & Orochi (Clipe Oficial)",2021-02-15T21:21:05.190Z
McDublack, MC Du Black - 50 Tons (Videoclipe Oficial),2021-02-15T21:12:38.994Z
McDublackVEVO," MC Du Black, Delacruz - Tudo Aconteceu",2021-02-15T21:09:07.792Z
MC TH, MC TH e Xamã - Deixa feat. WC no Beat e Pep Starling,2021-02-15T21:07:09.031Z
Mãolee," Mãolee - Fica à Vontade ft. Ferrugem, Xamã, Mc Poze do Rodo, Mc Hariel",2021-02-15T21:00:37.382Z
GR6 EXPLODE," MC Davi, MC Rita MC Hariel e Gaab - Love 66 (GR6 Filmes) Perera DJ",2021-02-15T20:48:18.058Z
GR6 EXPLODE, Gaab - To Brisando Em Você (Video Clipe),2021-02-15T20:43:44.155Z
Gaab - Topic, Tem Café,2021-02-15T20:37:18.432Z
GR6 EXPLODE, Gaab - Cuidado (Video Clipe),2021-02-15T20:29:34.279Z
IZA, IZA - Dona de Mim,2021-02-15T20:25:26.388Z
Gloria Groove, Gloria Groove - Apaga a Luz,2021-02-15T20:20:08.213Z
IZA, IZA - Meu Talismã,2021-02-15T20:15:26.490Z
ClauVEVO, Clau - Não,2021-02-15T19:25:58.187Z
ClauVEVO, Clau - Tudo Que Eu Posso Ser,2021-02-15T19:10:54.915Z
ClauVEVO," Clau, Luccas Carlos - Tentação",2021-02-15T19:07:53.038Z
ClauVEVO, Clau - Me Sentir ft. Luccas Carlos,2021-02-15T19:03:34.745Z
ClauVEVO, Clau - Primeira Vez,2021-02-15T18:58:18.802Z
ClauVEVO," Clau, Cortesia Da Casa, Haikaiss - Pouca Pausa",2021-02-15T18:53:17.605Z
ClauVEVO, Clau - Relaxa,2021-02-15T18:49:10.209Z
ClauVEVO, Clau - Moreno,2021-02-15T18:46:02.261Z
ClauVEVO," Clau, PK - Também Quero",2021-02-15T18:40:32.822Z
ClauVEVO, Clau - Meia Noite,2021-02-15T18:34:36.816Z
Instituto Montanari, 15/02 PRORROGAÇÃO AUXÍLIO EMERGENCIAL BOLSA FAMÍLIA 2021 MÃE CHEFE DE FAMÍLIA NOVO VALOR AUXILIO,2021-02-15T16:35:56.479Z
MOB79," MOB79 - Atleta do Ano (Remix) Part. Djonga, Don Cesão, BK e Febem [Prod. Torres]",2021-02-15T16:09:50.774Z
Ceia Ent., 6. FEBEM - ESSE É MEU ESTILO ft AKIRA e BK,2021-02-12T23:30:02.455Z
Ceia Ent., 3. FEBEM - RUA,2021-02-12T23:29:56.861Z
FBC, 2 . FBC - Não Duvide ft. Lord,2021-02-12T23:29:11.583Z
Emicida, Emicida - Ubuntu Fristaili,2021-02-12T23:18:44.201Z
Sound Food Gang, Yung Buda - Autumn Ring Mini (Clipe Oficial),2021-02-12T22:54:26.865Z
DonLVEVO, Don L - kelefeeling (verso livre),2021-02-12T22:27:18.905Z
Black Alien, Carta Pra Amy (Clipe Oficial),2021-02-12T22:21:39.051Z
BK', BK' - Mudando o Jogo,2021-02-12T22:16:50.729Z
L7NNON, L7NNON - Freio da Blazer 🚨 (prod. Ajaxx & Galdino),2021-02-12T22:09:07.392Z
WC no BEAT," WC no Beat, MC Paulin da Capital & Costa Gold - NOSSA HISTÓRIA (Clipe Oficial)",2021-02-12T22:04:22.334Z
Papatunes Records," Papatinho - Final de Semana ft. Seu Jorge, Black Alien",2021-02-12T21:59:38.174Z
PineappleStormTV, #TBT - Xamã | Mc Ryan SP | DK47 | Kayuá | Cesar Mc | PK | Mc Cabelinho (Poesia Acústica EP),2021-02-12T21:55:45.195Z
MC Cabelinho, MC CABELINHO - OUTRO PATAMAR (PROD. AJAXX),2021-02-12T21:54:35.311Z
PineappleStormTV, Perfil #82 - DK47 - Espelho (Prod. Soffiatti),2021-02-12T21:49:07.815Z
GR6 EXPLODE," HIT DO ANO - O Peso da Luta (GR6 Explode) Perera DJ, DJ Pedro, Djay W, DJ Murillo e LTnoBeat",2021-02-10T03:16:17.456Z
PineappleStormTV, Aulas e Palestras - DK47 ft. Kyan e Borges (Prod. Moyz),2021-02-10T03:12:08.805Z
JonBatisteVEVO, Jon Batiste - I NEED YOU,2021-02-10T03:10:38.372Z
Elijah Nang, Elijah Nang - Gaijin 外人 [Full LP],2021-02-09T23:49:46.939Z
nk music, NK Music - Scorpio [Full LoFi BeatTape],2021-02-09T21:50:32.371Z
nk music," [FREE] J. Cole x Isaiah Rashad x Kendrick Lamar Lofi Type Beat | ""Indus""",2021-02-09T21:43:30.886Z
bvtman," J Cole Type Beat ""Past Tense"" || [NEW 2019]",2021-02-09T21:37:51.733Z
bvtman," Kendrick Lamar x ScHoolboy Q x   J Cole Type Beat Type Beat ""Numb"" || [NEW 2019]",2021-02-09T21:31:52.369Z
Balance Cooper," JOEY BADA$$ X BOOM BAP TYPE BEAT ""TEATIME""",2021-02-09T21:27:43.583Z
Balance Cooper," (FREE) A$AP ROCKY X SCHOOLBOY Q TYPE BEAT ""GOLDFINGER""",2021-02-09T21:24:02.464Z
Balance Cooper," (FREE) SCHOOLBOY Q X A$AP ROCKY TYPE BEAT ""SOUVENIR""",2021-02-09T21:20:15.939Z
Balance Cooper," (FREE) KENDRICK LAMAR X A$AP ROCKY TYPE BEAT ""SWEATER WEATHER""",2021-02-09T21:17:09.666Z
nk music, NK Music - Ophiuchus [Full LoFi BeatTape],2021-02-09T21:12:23.671Z
Balance Cooper," (Free) Joey Badass x Migos Type Beat ""Miami"" (prod. by balance cooper)",2021-02-09T19:40:48.321Z
ChildishGambinoVEVO, Childish Gambino - This Is America (Official Video),2021-02-09T19:39:16.406Z
ChildishGambinoVEVO, Childish Gambino - 3005 (Official Video),2021-02-09T19:34:56.118Z
gotyemusic, Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],2021-02-09T19:30:32.727Z
Fkj, Fkj & Masego - Tadow,2021-02-09T19:19:04.760Z
ChildishGambinoVEVO, Childish Gambino - Redbone (Official Audio),2021-02-09T19:13:28.068Z
Python para Zumbis, TWP105 maior de dois números comentários,2021-02-07T14:30:28.527Z
TEDx Talks, Do medo à confiança: A tímida que ama falar em público | Lena Souza | TEDxBomRetiro,2021-02-07T14:15:08.832Z
Charles Darwin, TEDx: Por que eu leio um livro por dia - Tai Lopez (Legendado),2021-02-07T13:01:27.478Z
Charles Darwin, TED: Dentro da mente de um mestre da procrastinação - Tim Urban (Legendado),2021-02-07T12:32:02.184Z
Fkj, FKJ  |  Ylang Ylang EP (Live Session),2021-02-07T12:20:04.135Z
Fkj, Fkj & Masego - Tadow,2021-02-07T12:08:41.663Z
ChildishGambinoVEVO, Childish Gambino - Feels Like Summer,2021-02-07T12:03:52.163Z
ChildishGambinoVEVO, Childish Gambino - 3005 (Official Video),2021-02-07T11:59:32.696Z
ChildishGambinoVEVO," Childish Gambino - Telegraph Ave (""Oakland"" By Lloyd)",2021-02-07T11:58:37.958Z
ChildishGambinoVEVO, Childish Gambino - Sweatpants (Official Music Video) ft. Problem,2021-02-07T11:52:23.425Z
ChildishGambinoVEVO, Childish Gambino - Sober,2021-02-07T11:47:39.575Z
Top Secret Name, What Redbone would sound like if you used to know it,2021-02-07T11:45:48.089Z
ChildishGambinoVEVO, Childish Gambino - Redbone (Live From The Tonight Show Starring Jimmy Fallon),2021-02-07T11:40:58.744Z
ChildishGambinoVEVO, Childish Gambino - Redbone (Official Audio),2021-02-07T11:40:28.458Z
FutureVEVO, Future - Life Is Good (Official Music Video) ft. Drake,2021-02-07T11:35:33.561Z
ChildishGambinoVEVO, Childish Gambino - This Is America (Official Video),2021-02-07T11:25:55.197Z
gotyemusic, Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],2021-02-07T11:25:28.744Z
gotyemusic, Gotye - Somebody That I Used To Know (feat. Kimbra) [Official Music Video],2021-02-06T19:56:55.906Z
Daniel Caesar, Daniel Caesar - Get You ft. Kali Uchis [Official Video],2021-02-06T19:56:39.373Z
Daniel Caesar - Topic, Japanese Denim,2021-02-06T19:56:32.083Z
UMI, UMI - Remember Me [Official Video],2021-02-06T19:55:52.497Z
Fkj, Fkj & Masego - Tadow,2021-02-06T19:43:48.384Z
ChildishGambinoVEVO, Childish Gambino - Redbone (Official Audio),2021-02-06T19:38:17.653Z
Joseph Solomon, redbone x childish gambino,2021-02-06T19:37:26.974Z
Meteoro Brasil, BOLSONARO ESTÁ MAIS FORTE DO QUE NUNCA,2021-02-06T19:17:22.283Z
WuTangClanVEVO, Wu-Tang Clan - Method Man,2021-02-06T19:08:31.966Z
WuTangClanVEVO, Wu-Tang Clan - C.R.E.A.M. (Official HD Video),2021-02-06T19:03:58.353Z
FleryCz, Mos Def - Mathematics,2021-02-06T18:59:13.325Z
RakimVEVO, Rakim - When I B On Tha Mic (Official Video),2021-02-06T18:54:43.850Z
TEC Educação, Aprenda a fazer seu próprio Holograma!,2021-02-06T03:34:29.251Z
GIOH, PAULO GUSTAVO E THALES SEM LIMITES NA QUARENTENA!!!! - ISOLADOS E CASADOS,2021-02-06T02:54:46.091Z
Mariana Xavier, Coragem Pra Falar o Que Sente,2021-02-06T02:52:13.723Z
Mariana Xavier, Um Dia Nos Bastidores de “Minha Mãe é Uma Peça 3”,2021-02-06T02:37:35.148Z
pedrofanna, DONA HERMINIA DE CADA SIGNO,2021-02-06T02:31:53.848Z
De Tudo 1m Pouco, Amar o próximo - Dona Hermínia,2021-02-06T02:31:01.150Z
Ariane Rodrigues, DEUS ME CUROU SOZINHA NO MEU QUARTO,2021-02-06T00:45:43.133Z
Bruna Queiroz, DEPRESSÃO/ MEU TESTEMUNHO!,2021-02-06T00:32:42.780Z
GabrielaGomesVEVO, Gabriela Gomes - Deus Proverá,2021-02-06T00:26:21.635Z
Sarah Beatriz, Sarah Beatriz - Não Pare (Cover Midian Lima),2021-02-06T00:21:24.665Z
Troféu Gerando Salvação, Sarah Beatriz - O maior vilão sou eu | Troféu Gerando Salvação 2019,2021-02-06T00:12:33.722Z
Sarah Beatriz, Sarah Beatriz - Autor da Vida (COVER),2021-02-05T23:55:59.036Z
Graça Music, Sarah Beatriz | Basta Acreditar [ CD Basta Acreditar ],2021-02-05T23:50:59.109Z
Graça Music, Sarah Beatriz | Não Te retires de mim [ CD Basta Acreditar ],2021-02-05T23:46:42.527Z
Marcelo Galinari, VIM PARA ADORAR TE - Adoração & Adoradores - Letra,2021-02-05T23:46:13.145Z
Graça Music, Sarah Beatriz | Cansei de ser assim [ CD Basta Acreditar ],2021-02-05T23:40:16.273Z
Vitória Souza Oficial, EM  MEIO TANTAS PESSOAS DEUS ESCOLHEU A. JAQUELINE PARA FALAR COM ELA,2021-02-05T23:33:19.778Z
Vitória Souza Oficial," Quando eu abracei ela , Veja o que aconteceu !!  Deus Revelou o profundo !!  #ConferenciaigjBatista",2021-02-05T23:30:12.582Z
Vitória Souza Oficial, LINDO O PROJETO DE DEUS NA VIDA DESSA FAMÍLIA!!!  FAMÍLIA PROJETO DE DEUS,2021-02-05T23:20:58.282Z
Vitória Souza Oficial, Grande livramento deus Deu para essa moça,2021-02-05T23:16:00.987Z
Vitória Souza Oficial, TEM ALGUÉM QUE É UM MILAGRE DENTRO DA CASA DÉLA,2021-02-05T23:11:25.124Z
Vitória Souza Oficial, DEUS FALOU COM ELA E PEGOU O CELULAR E FEZ UMA LIGAÇÃO !!!,2021-02-05T23:07:16.769Z
Vitória Souza Oficial, TEM COISA  NA VIDA QUE  NÃO ENTENDEMOS SÒ DEUS.,2021-02-05T23:06:30.151Z
Vitória Souza Oficial," UM JOVEM COM DEPRESSÃO É REVELADA, ELA MOSTRA SEUS CORTES OLHA O QUE DEUS FALOU COM ELA",2021-02-05T23:02:56.428Z
