,Canal,Nome vídeo,Data
19333,MaSsanSC,Watched Hearthstone - Massan's Miracle Mind Games!,2016-07-11 04:51:50.922
19334,TheOneGames,Watched Hearthstone Tempo Mage S28 (Mago Tempo) Standard #523,2016-07-11 04:32:33.048
19335,Rolê Gourmet,"Watched Onion Rings Recheada, Bem Vindo Ao Capitalismo!",2016-07-11 04:23:53.063
19336,Meu-Smartphone,Watched Minha Experiência - Vibe K5,2016-07-09 20:30:01.681
19337,adsense,Watched a video that has been removed,2016-07-09 20:21:15.376
19338,Fabiano Ribeiro,Watched ZOMBIE PSY,2016-07-09 20:18:31.380
19339,adsense,Watched https://www.youtube.com/watch?v=qtWg7bYPVyE,2016-07-09 17:45:42.771
19340,ewerto de souza,Watched Como NÂO pular uma fogueira,2016-07-09 17:44:23.628
19341,RacionaisTV,Watched Racionais - Quanto Vale o Show? (Áudio Oficial),2016-07-08 19:24:29.189
19342,adsense,Watched https://www.youtube.com/watch?v=q4U6WsPtL64,2016-07-08 18:49:43.810
19343,adsense,Watched https://www.youtube.com/watch?v=f6m2KzwasVo,2016-07-08 17:18:35.382
19344,Rafinha & Seus Primos,Watched Valho a Pena | Fifth Harmony - Worth It (Paródia),2016-07-08 17:08:46.383
19345,Minutos Psíquicos,Watched RESILIÊNCIA: SENDO CASCA GROSSA,2016-07-08 03:13:57.301
19346,Panelaço,Watched Vegan Indian Palau Com Marcatti e Chef Dinesh Balakrishnan,2016-07-08 03:13:54.154
19347,Fábrica de Monstros,Watched SOCO NO LAPELA?,2016-07-08 03:12:58.034
19348,adsense,Watched https://www.youtube.com/watch?v=rQ1jokg7IFw,2016-07-08 03:06:37.162
19349,MyTrainingPRO,Watched Rosca Direta com Barra Reta - Exercício para Bíceps - Baixe o App!,2016-07-07 13:25:08.671
19350,adsense,Watched a video that has been removed,2016-07-07 13:08:40.692
19351,Kolento,Watched Hearthstone: Kolento plays control warrior (#85),2016-07-06 16:08:14.210
19352,Programa Pânico Lab,Watched O HOMEM MAIS FORTE: MONSTRO X MUTANTE - E03 03/03,2016-07-06 15:34:49.575
19353,Programa Pânico Lab,Watched O HOMEM MAIS FORTE: MONSTRO X MUTANTE - E03 02/03,2016-07-06 15:30:30.405
19354,Programa Pânico Lab,Watched O HOMEM MAIS FORTE: MONSTRO X MUTANTE - E03 01/03,2016-07-06 15:23:02.810
19355,Panic! At The Disco,Watched Panic! At The Disco - Bohemian Rhapsody (Live),2016-07-06 15:16:32.810
19356,Rock com Legendas,Watched Queen - Bohemian Rhapsody - (Ative as LEGENDAS),2016-07-06 15:14:03.618
19357,Porta dos Fundos,Watched FARMÁCIA,2016-07-06 00:50:52.731
19358,Operação Cinema,Watched 10 ERROS QUE VOCÊ NÃO PERCEBEU EM DEADPOOL,2016-07-06 00:29:24.910
19359,Minutos Psíquicos,Watched Reflexões Psíquicas #3 Obstáculos,2016-07-06 00:19:30.076
19360,sonecarox,Watched Hearthstone - Então o jogo é Pay2Win?? Conta free to Play,2016-07-06 00:19:22.575
19361,reVisão,Watched Stalin - Revolução Russa II│História,2016-07-06 00:19:19.622
19362,Minuto da Terra,Watched Como evitar enchentes | Minuto da Terra,2016-07-06 00:19:16.440
19363,Folha de S.Paulo,Watched Autor de 'Trainspotting' bebe cachaça e cerveja com pescadores de Paraty,2016-07-06 00:18:43.588
19364,sonecarox,Watched Hearthstone - Alguém vai dormir triste hoje :/,2016-07-05 20:47:56.696
19365,Brian Kibler,Watched (Hearthstone) C'thun Priest VS Yogg and Load Hunter,2016-07-05 20:02:05.095
19366,adsense,Watched a video that has been removed,2016-07-05 20:01:51.436
19367,Estadão,Watched Quanto tempo passamos no Facebook?,2016-07-05 19:34:28.893
19368,Tio Vanini,Watched Planet Hemp - A Invasão do Sagaz Homem Fumaça (Álbum Completo - Full Album),2016-07-05 19:24:17.731
19369,Bart Simpson 155,Watched RAIMUNDOS SÓ NO FOREVIS CD COMPLETO,2016-07-05 18:29:59.551
19370,PersonalricardoTV,Watched EXERCÍCIO DE TRAPÉZIO - ENCOLHIMENTO COM BARRA,2016-07-05 17:52:07.728
19371,Programa Pânico Lab,Watched O HOMEM MAIS FORTE: MONSTRO X MUTANTE - E02,2016-07-05 16:21:49.344
19372,Programa Pânico Lab,Watched O HOMEM MAIS FORTE: MONSTRO X MUTANTE - E01,2016-07-05 16:21:46.210
19373,adsense,Watched https://www.youtube.com/watch?v=pbP0Nt4bD_c,2016-07-05 16:21:36.119
19374,Programa Pânico Lab,Watched ABERTURA,2016-07-05 15:47:24.242
19375,adsense,Watched https://www.youtube.com/watch?v=AD28H1LkJRY,2016-07-05 15:46:34.310
19376,TODO MUNDO ODEIA PC SIQUEIRA,Watched PC Siqueira Não É Mais Vesgo!,2016-07-05 15:44:01.085
19377,ogitrev5002,Watched Radiohead - The Thief,2016-07-05 14:41:06.939
19378,Radiohead,Watched Radiohead - Supercollider,2016-07-05 14:33:52.942
19379,Radiohead,Watched Radiohead - The Daily Mail,2016-07-05 14:30:01.731
19380,FitDance,Watched Bumbum Granada - MCs Zaac & Jerry - Coreografia | FitDance,2016-07-04 23:18:44.406
19381,MisturebaDaInternet,Watched Porco Aranha e o Harry Porco,2016-07-04 19:48:54.605
19382,Kolento,Watched Hearthstone: Kolento plays aggro shaman (#38),2016-07-04 19:35:19.227
19383,Trip TV,Watched A boa vida de Autumn Sonnichsen,2016-07-04 19:35:12.523
19384,TecMundo,"Watched Hoje no TecMundo (ao vivo) - Smartphones poderosos, ataque a Anatel e telescópio gigantesco!",2016-07-04 19:35:04.945
19385,victor hugo jacques da silva,Watched AFUNDO TRX,2016-07-04 17:52:42.069
19386,adsense,Watched https://www.youtube.com/watch?v=VHuKX-dm-Hw,2016-07-04 17:52:34.176
19387,adsense,Watched https://www.youtube.com/watch?v=mRgo9MKwaJ8,2016-07-04 17:52:16.776
19388,Rodrigo Ramos,Watched Agachamento no banco,2016-07-04 17:50:35.176
19389,Forfun,Watched Forfun - Bolo Cosmoman,2016-07-04 16:59:12.885
19390,adsense,Watched a video that has been removed,2016-07-04 16:55:30.619
19391,Luis Biel,Watched Dibob Bang bang,2016-07-04 16:48:35.365
19392,sonecarox,Watched Hearthstone - Hora do Show OTK,2016-07-04 16:38:10.736
19393,Chico Rezende,Watched COMO FUNCIONA O SNAPCHAT??? | Chico Rezende,2016-07-04 16:35:16.129
19394,PetaPixel,Watched Sucker Punch - Mirror Scene,2016-07-04 14:39:35.806
19395,Amr Ibrahim,"Watched Contact , tricky mirror scene",2016-07-04 14:38:32.860
19396,Fundos da Porta,Watched BASTIDORES - CONTRATO VITALÍCIO: JATO DE MERDA,2016-07-04 05:12:33.828
19397,TheOneGames,Watched Hearthstone #Drops Meus Baús de Recompensa de Ranked Temporada Junho16 (S27),2016-07-04 05:10:21.087
19398,Celso Portiolli,Watched CELSO PORTIOLLI - BUMBUM GRANADA (PARÓDIA) ♫,2016-07-04 05:08:16.150
19399,5 Alguma Coisa,Watched 5 COISAS QUE ACONTECEM NO INVERNO,2016-07-04 05:07:03.329
19400,Porta dos Fundos,Watched CRÍTICO,2016-07-04 01:24:26.789
19401,Treino em FOCO,Watched Como executar o exercício de tríceps no banco - Análise de Exercício #74,2016-07-03 23:53:01.611
19402,MyTrainingPRO,Watched Rosca com Halteres - Exercício para Bíceps,2016-07-03 23:50:00.504
19403,Porta dos Fundos,Watched 10 MANDAMENTOS VITALÍCIOS,2016-07-03 21:47:28.086
19404,Porta dos Fundos,Watched MURPHY,2016-07-03 21:45:00.703
19405,Acabou de Acabar,Watched Porta dos Fundos: Contrato Vitalício - Crítica,2016-07-03 21:37:35.870
19406,Pipocando,Watched 6 FILMES DE TERROR BASEADO EM FATOS REAIS!,2016-07-03 21:37:30.173
19407,Pipocando,Watched BATE PAPO COM FÁBIO PORCHAT! - MAKING OF,2016-07-03 21:31:11.677
19408,adsense,Watched a video that has been removed,2016-07-03 21:31:06.410
19409,Cid Cidoso,Watched UNIVERSO GAY - DÚVIDAS DUVIDOSAS,2016-07-03 20:10:10.694
19410,Dbraz,Watched HEARTHSTONE - SEDE DE NERF! (PADRÃO MIDRANGE SHAMAN),2016-07-03 05:49:14.609
19411,BRAZA,Watched BRAZA - Jaya,2016-07-03 04:42:00.059
19412,BRAZA,Watched BRAZA - Além,2016-07-03 04:38:28.530
19413,BRAZA,Watched BRAZA - Pedro Pedreiro Parou de Esperar,2016-07-03 04:35:44.364
19414,Woltomckaft Smith,Watched Beethoven 9na-Sinfonia,2016-07-03 04:27:13.907
19415,Fernando José Benetti,Watched Beethoven - 9ª Sinfonia - Ode a Alegria,2016-07-03 04:21:20.301
19416,adsense,Watched https://www.youtube.com/watch?v=f6m2KzwasVo,2016-07-03 04:20:38.904
19417,allanzinhOXXT,Watched Forfun - Eremita moderno,2016-07-03 04:17:22.319
19418,Felipe Batista,Watched Quando a Primavera Vier - FORFUN,2016-07-03 04:15:36.094
19419,Diogo Silva dos Santos,Watched Forfun - Morada (Faixa Extra),2016-07-03 04:10:07.957
19420,adsense,Watched https://www.youtube.com/watch?v=WVTrganfINs,2016-07-03 04:09:14.037
19421,Forfun,Watched Forfun - A Vida Me Chamou (Clipe Oficial),2016-07-03 04:05:00.071
19422,Deck,Watched Dead Fish - Viver - MTV Apresenta,2016-07-03 03:58:02.729
19423,Adriano Ferreira Rodrigues.,Watched Forfun - Bolo Cosmoman,2016-07-03 03:52:28.990
19424,Forfun,Watched Forfun - Bolo Cosmoman,2016-07-03 03:50:37.152
19425,Elton Perez,Watched FORFUN - GOOD TRIP (clipe oficial),2016-07-03 03:47:43.200
19426,Forfun,Watched Forfun - Hidropônica,2016-07-03 03:44:28.278
19427,johnnymarcovideos,Watched ForFun - Mentalmorfose (ao vivo Opinião) HQ!,2016-07-03 03:41:10.575
19428,Jack Sousa,Watched Forfun - Blake Metal,2016-07-03 03:40:09.528
19429,Dead Fish,Watched Dead Fish -  Selfegofactóide,2016-07-03 03:39:33.153
19430,Dead Fish,"Watched Dead Fish ""Vitória"" (clipe oficial)",2016-07-03 03:32:34.878
19431,PlayCultura,Watched 05 - Terra - Black Alien - 2015,2016-07-03 03:28:35.085
19432,Deck,Watched Dead Fish - Queda Livre - MTV Apresenta,2016-07-03 03:23:26.496
19433,Deck,Watched Dead Fish - Queda Livre (DVD Ao Vivo Circo Voador),2016-07-03 03:23:19.959
19434,Pitty,Watched Pitty - Fracasso (Ao Vivo),2016-07-03 03:19:50.782
19435,Pitty,Watched Pitty - Fracasso (Clipe Oficial),2016-07-03 03:18:14.276
19436,NirvanaSubs,Watched Nirvana: Cenas Inéditas! [Legendado],2016-07-03 02:20:12.429
19437,adsense,Watched a video that has been removed,2016-07-03 01:55:36.463
19438,colleticut3,Watched Those Dancing Days | I Know Where You Live pt. 2,2016-07-03 01:42:45.158
19439,Pitty,Watched Pitty - Comum de Dois (Ao Vivo),2016-07-03 01:38:03.521
19440,Scracho,Watched Scracho - 26 - Lado Bê - 10 Anos no Circo Voador,2016-07-03 01:32:42.913
19441,Camila Luz,Watched Empadão de frango com catupiry,2016-07-02 21:48:22.458
19442,Gaveta,Watched Cid Não Salvo - Papo Estranho (+18) | Gaveta Show #30,2016-07-02 17:16:03.439
19443,Gaveta,Watched Entrevista Cid Não Salvo | Papo MENOS Estranho,2016-07-02 16:27:25.412
19444,adsense,Watched https://www.youtube.com/watch?v=stgy7msLqAY,2016-07-02 16:05:50.051
19445,Lucas Duarte de Souza,"Watched ACABOU A PAZ, Isto aqui vai virar o Chile! Escolas Ocupadas em SP -  de Carlos Pronzato",2016-07-02 16:01:21.903
19446,Wesley Safadão,Watched Wesley Safadão - Vou Dar Virote [DVD Ao Vivo em Brasília],2016-07-02 15:42:00.398
19447,adsense,Watched https://www.youtube.com/watch?v=55mehMNFYGE,2016-07-02 03:24:19.963
19448,Jimmy Bro,Watched Escolas Ocupadas - A verdadeira reorganização (Documentário),2016-07-01 15:20:33.843
19449,Lucas Duarte de Souza,"Watched ACABOU A PAZ, Isto aqui vai virar o Chile! Escolas Ocupadas em SP -  de Carlos Pronzato",2016-07-01 15:03:42.220
19450,NirvanaVEVO,Watched Nirvana - You Know You're Right,2016-07-01 04:24:18.209
19451,AmyWinehouseVEVO,Watched Amy Winehouse - You Know I'm No Good,2016-07-01 04:23:34.800
19452,Desimpedidos,Watched ZLATAN DA VIDA REAL - ZLATAN IN REAL LIFE,2016-07-01 04:20:00.087
19453,Porta dos Fundos,Watched 10 MANDAMENTOS VITALÍCIOS,2016-07-01 03:42:20.613
19454,Pipocando,Watched 8 NOVELAS MEXICANAS QUE DEIXARAM SAUDADES!,2016-07-01 03:42:05.530
19455,TheOneGames,Watched Hearthstone Tavern Brawl MetamorCon (ShiftCon) Contenda da Taverna #55,2016-07-01 03:41:54.522
19456,Coisa de Nerd,Watched QUAL É A COISA MAIS NERD DO MUNDO? - Naruto Online,2016-07-01 03:33:59.842
19457,adsense,Watched https://www.youtube.com/watch?v=PK6pBXNmVCU,2016-07-01 03:13:58.758
19458,Rolê Gourmet,Watched Um Brinde #106 - #SemRisadinha,2016-07-01 03:13:56.728
19459,Rafi Bastos,Watched 8 MINUTOS - KIBE LOCO (PARTE 1),2016-06-30 14:48:51.176
19460,Rafi Bastos,Watched 8 MINUTOS - KIBE LOCO (PARTE 2),2016-06-30 14:48:42.775
19461,Minuto da Terra,Watched Epigenética e a estranha herança através da memória celular | Minuto da Terra,2016-06-30 14:48:40.196
19462,Lucas Duarte de Souza,"Watched ACABOU A PAZ, Isto aqui vai virar o Chile! Escolas Ocupadas em SP -  de Carlos Pronzato",2016-06-30 13:23:30.372
19463,adsense,Watched https://www.youtube.com/watch?v=gsXyI-HE1ek,2016-06-30 03:47:52.537
19464,Hearthstone,Watched joster vs Rosty - Americas Spring Championship - Semifinal #2,2016-06-30 03:46:36.526
19465,RacionaisTV,"Watched DVD - Mil Trutas Mil Tretas - 1 por Amor, 2 por Dinheiro",2016-06-30 02:46:03.315
19466,adsense,Watched a video that has been removed,2016-06-30 02:44:50.512
19467,Zelune,Watched DRAW MY LIFE - Zelune,2016-06-30 00:36:24.130
19468,Zelune,"Watched CRUSHS, CLONES E MÁQUINAS AGRÍCOLAS",2016-06-29 23:55:10.270
19469,Desimpedidos,Watched TOP10 - PRIMEIRO GOL DOS CRAQUES - FRED +10,2016-06-29 23:54:57.386
19470,Pipocando,Watched 5 FILMES COM O FÁBIO PORCHAT! (feat. Fábio Porchat),2016-06-29 21:48:28.603
19471,Cesar Eduardo Armelin,Watched Curso de Excel 2013 - Aula 2/24 (HD),2016-06-29 15:47:52.133
19472,Cesar Eduardo Armelin,Watched Curso de Excel 2013 - Aula 01/24 (HD),2016-06-29 15:33:10.490
19473,Vida de Homem,Watched COMO FAZER A BARBA CRESCER,2016-06-29 15:28:01.629
19474,sonecarox,Watched Hearthstone - Broderagem e Quase Legend !,2016-06-29 04:01:01.253
19475,5 Alguma Coisa,Watched 5 FORMAS DE SE LIVRAR DE FANTASMAS,2016-06-29 03:52:11.378
19476,Pipocando,Watched 8 CENAS INSPIRADAS EM PINTURAS CLÁSSICAS!,2016-06-29 03:52:05.095
19477,São Paulo FC,Watched GOD OF ZAGA: MAICON FICA! | SPFCTV,2016-06-29 03:51:46.088
19478,adsense,Watched a video that has been removed,2016-06-28 18:56:50.917
19479,Acabou de Acabar,Watched Duelo Game of Thrones - Meio Que Um Vlog,2016-06-28 16:11:00.566
19480,Kolento,Watched Hearthstone: Kolento plays aggro paladin (#51),2016-06-28 16:10:56.403
19481,Cesar Eduardo Armelin,Watched Curso de Excel 2013 - Aula 01/24 (HD),2016-06-28 15:09:17.624
19482,adsense,Watched a video that has been removed,2016-06-28 00:51:02.874
19483,Folha de S.Paulo,Watched O homem que é a voz do Pacaembu,2016-06-28 00:51:00.403
19484,Cadê a chave?,Watched ME ELOGIEM - Ep.773,2016-06-28 00:50:48.446
19485,Estadão,Watched 27/06/2016 - Estadão Esporte Clube - Rádio Estadão,2016-06-27 23:42:00.001
19486,Brian Kibler,Watched (Hearthstone) The Reno Mage Gunshow,2016-06-27 23:20:28.745
19487,TheOneGames,Watched Hearthstone Secret Paladin S27 (Paladino de Segredos) Standard #518,2016-06-27 23:01:05.045
19488,sonecarox,Watched LIMBO #01,2016-06-27 21:11:44.471
19489,adsense,Watched https://www.youtube.com/watch?v=2m7trr_BCdE,2016-06-27 21:11:28.719
19490,Chico Rezende,Watched SPOILER ALERT DA VIDA | Chico Rezende,2016-06-27 21:11:13.880
19491,DJ CIA,Watched RZO - Paz Em Meio Ao Caos ft. Bone Thugs N Harmony,2016-06-27 17:18:47.301
19492,Clássicos Do Rap Nacional,Watched RZO - Rap Do Trem (Video-Clipe OFICIAL) [HD],2016-06-27 17:18:07.682
19493,Treino em FOCO,Watched Rosca alternada com halteres - Como fazer? - TEF Análise de Exercício # 90,2016-06-26 21:49:08.171
19494,Treino em FOCO,Watched Análise de Exercício #18 - Rosca Concentrada,2016-06-26 21:39:50.392
19495,Vinicius Borges,"Watched É Deus Mamae, eu Filmei tudo, um Redimunho kkkkkkkkkkk",2016-06-26 21:21:45.058
19496,Lucas Cury,"Watched É DEUS, MAMÃE! TEM UMA ONDA! CADÊ NOSSA PRANCHA? Ó O CAVALO BRANCO!",2016-06-26 21:19:27.873
19497,adsense,Watched a video that has been removed,2016-06-26 21:02:14.623
19498,TheOneGames,"Watched Hearthstone Tavern Brawl Escolha uma Mão, Qualquer Mão (Pick a Hand, Any Hand) #54",2016-06-26 05:38:05.616
19499,adsense,Watched https://www.youtube.com/watch?v=rO6h0wt2i1o,2016-06-25 20:05:06.388
19500,SescTV,Watched Sala de Cinema: Cláudio Assis,2016-06-25 20:05:01.426
19501,ENSAIO NARRADO,Watched Amarelo Manga (2002),2016-06-25 20:04:10.458
19502,adsense,Watched https://www.youtube.com/watch?v=aD8n91GXKao,2016-06-25 15:28:35.392
19503,DoisCoelhosFilme,Watched DOIS COELHOS TRAILER,2016-06-25 15:27:18.566
19504,adsense,Watched https://www.youtube.com/watch?v=DKEUfcKaZnQ,2016-06-25 15:24:19.457
19505,Tesdey,"Watched Hearthstone: Tavern Brawl - Pick a Hand, Any Hand! Parte 2/2",2016-06-25 04:54:46.958
19506,Tesdey,"Watched Hearthstone: Tavern Brawl - Pick a Hand, Any Hand! Parte 1/2",2016-06-25 04:34:20.957
19507,TecMundo,Watched 5 cenas bizarras de hackers em filmes e séries,2016-06-25 04:31:04.625
19508,Cid Cidoso,Watched {RESULTADO} ChromaCid com Kléber Bambam,2016-06-25 04:22:35.727
19509,Cid Cidoso,Watched Biografia Não Salvo  - GAROTO MAMILO,2016-06-25 04:22:21.620
19510,Vamo Junto,Watched TAG: SIGNIFICADOS DAS MINHAS TATUAGENS,2016-06-25 04:15:23.451
19511,MaSsanSC,Watched Hearthstone - You Face Jaraxxus! Oh...,2016-06-25 04:14:54.809
19512,JoutJout Prazer,Watched FÁBULAS DE NILSON,2016-06-24 19:18:01.851
19513,adsense,Watched https://www.youtube.com/watch?v=A4LJ6V_DLj0,2016-06-24 19:07:15.096
19514,adsense,Watched https://www.youtube.com/watch?v=CaUwDu11wKU,2016-06-24 18:56:59.368
19515,adsense,Watched a video that has been removed,2016-06-24 18:56:48.521
19516,Meu-Smartphone,Watched Minha experiência - Moto G4 Plus,2016-06-24 18:49:55.768
19517,000Christoph000,Watched Red Hot Chili Peppers - Universally Speaking - Live at Slane Castle,2016-06-24 16:39:16.463
19518,000Christoph000,Watched Red Hot Chili Peppers - Parallel Universe - Live at Slane Castle,2016-06-24 16:33:04.943
19519,Cassio Toledo,Watched Som de Chuva e Trovoadas 2 - Para Dormir e Relaxar,2016-06-24 15:08:11.145
19520,MaSsanSC,Watched Hearthstone - What Dreams Are Made Of!,2016-06-24 13:26:16.539
19521,sonecarox,Watched Obscuritas - #11,2016-06-24 13:26:12.509
19522,sonecarox,Watched Hearthstone - Mamadas e Ruladas 2,2016-06-24 13:26:04.497
19523,Simon's Cat,Watched Simon's Cat - Garden Collection,2016-06-24 13:25:59.867
19524,Brian Kibler,Watched (Hearthstone) Accidental Freeze Mage,2016-06-24 04:18:56.059
19525,FitnessFAQs,Watched Bigger Calves - The Best Calf Workout,2016-06-24 04:16:46.846
19526,adsense,Watched https://www.youtube.com/watch?v=9M0tFA09PV4,2016-06-24 03:51:48.787
19527,Rolê Gourmet,Watched Um Brinde #105 - Eu Te Amo?,2016-06-24 03:51:31.658
19528,Ur IndianConsumer,"Watched SanDisk Ultra Dual USB Drive 3.0, 32GB, USB - OTG Pendrive REVIEW by Ur IndianConsumer",2016-06-23 03:40:28.994
19529,Allround-PC,Watched CES 2015: SanDisk Ultra Dual USB Drive 3.0 (English) | Allround-PC.com,2016-06-23 03:40:12.849
19530,DJ CIA,Watched RZO - Paz em meio ao caos (Teaser 2) part. Bone Thugs n Harmony,2016-06-23 02:43:48.923
19531,Acabou de Acabar,Watched Mais Forte Que O Mundo - Crítica,2016-06-23 02:35:20.849
19532,TheOneGames,Watched Hearthstone N'Zoth Control Shaman (Xamã Controle N'zoth) Parte 2 Standard #517,2016-06-23 02:12:12.009
19533,José Vilaça,Watched Agachamento com halteres,2016-06-22 23:59:19.887
19534,Gabriella Alexandre de Oliveira,Watched EXERCÍCIO: AGACHAMENTO SUMO.,2016-06-22 23:42:51.315
19535,reVisão,Watched TOP 10 fatos sobre o TCC,2016-06-22 21:49:17.655
19536,Kolento,Watched Hearthstone: Yogg-Saron the betrayer,2016-06-22 21:09:22.691
19537,The Noite com Danilo Gentili,Watched The Noite (16/06/16) - Entrevista com Pedro Cardoso,2016-06-22 21:01:01.425
19538,adsense,Watched https://www.youtube.com/watch?v=fjZI-V2ai-c,2016-06-22 21:00:35.417
19539,MaSsanSC,Watched Hearthstone - Mysterious Modern Murloc Deck!,2016-06-22 16:39:10.257
19540,sonecarox,Watched #Cinema - Como eu era antes de você,2016-06-22 16:37:52.052
19541,Rolê Gourmet,Watched Croissant de Ovoeba,2016-06-22 16:31:51.706
19542,sonecarox,Watched Hearthstone - Vai ter combo?,2016-06-22 16:22:35.910
19543,DJ CIA,Watched SANDRÃO- Lançamento do Clipe do RZO com Bone Thugs!,2016-06-22 16:21:39.289
19544,Rolê Gourmet,Watched Burguer de Onion Rings da Imunização Racional,2016-06-22 16:12:19.264
19545,Waldemar Guimarães,Watched Exercícios para Trapézio - Waldemar Guimarães,2016-06-21 19:18:58.021
19546,adsense,Watched https://www.youtube.com/watch?v=AHPws2LqeY0,2016-06-21 15:54:38.669
19547,adsense,Watched a video that has been removed,2016-06-21 15:46:22.531
19548,Caue Moura,Watched LAPADA | MUCA MURIÇOCA,2016-06-20 19:47:11.680
19549,Canal do Ander,Watched TREINO DE PANTURRILHA DETALHADO ANIMAL,2016-06-20 19:46:40.306
19550,Caue Moura,Watched LAPADA | JULIO COCIELO,2016-06-20 19:46:27.960
19551,Caue Moura,Watched LAPADA | RODRIGO PIOLOGO,2016-06-20 19:24:31.191
19552,Leandro Twin,Watched COMO GANHAR PANTURRILHAS | GUIA DEFINITIVO,2016-06-20 18:19:09.126
19553,Meu-Smartphone,Watched Chegou - Lenovo Vibe K5 - Unboxing,2016-06-20 16:36:02.537
19554,sonecarox,Watched Atletas do ano,2016-06-20 16:24:53.594
